review_count,state,full_address,type,city,open,neighborhoods,stars,name,business_id,categories,longitude,latitude
4,AZ,"7320 Scottsdale MallScottsdale, AZ 85251",business,Scottsdale,true,,3.0,J Chew & Company,E4Q-78EG6f2aRv7zGQLuAg,"Bars,Nightlife,Lounges",-111.9240949,33.4932316
4,AZ,"19829 N 27th AvePhoenix, AZ 85027",business,Phoenix,true,,4.0,Mendy's Place,JOWKc4zjacAnINGmKNhlPA,"Health & Medical,Hospitals,Restaurants",-112.1170476,33.6657791
4,AZ,"2152 S VineyardSte 129Mesa, AZ 85210",business,Mesa,true,,4.5,Pueblo Pediatrics,MmS6Bt9RBCUDHdw58i8cjA,"Doctors,Health & Medical,Pediatricians",-111.8448436,33.375362
3,AZ,"2760 W Peoria AvenuePhoenix, AZ 85029",business,Phoenix,true,,4.0,Staples,r-ErCNNuIen3ykZzw1PSsA,"Shopping,Office Equipment",-112.1207056,33.5821198
5,AZ,"2268 E Williams Field Rd Ste 109Gilbert, AZ 85295",business,Gilbert,true,,3.0,Panda Express,8b3Ug-wGiZBVml76JxGyoQ,"Chinese,Restaurants",-111.74254,33.307007
5,AZ,"7065 E Shea BlvdScottsdale, AZ 85254",business,Scottsdale,true,,3.5,Jiffy Lube,cxez_hELhwSkHHj9VwL_Hw,"Auto Repair,Automotive,Oil Change Stations",-111.928725,33.581623
12,AZ,"8929 E Indian Bend RdScottsdale, AZ 85256",business,Scottsdale,true,,4.0,Mountainside Fitness,x0hUCS_TwfnOhKp-ZpB_EQ,"Active Life,Gyms,Trainers,Fitness & Instruction",-111.8888034,33.5384031
5,AZ,"8053 E Indian School RdScottsdale, AZ 85251",business,Scottsdale,true,,4.0,Rice Garden,08eBj_o6oTncJR0ylM8qSg,"Chinese,Restaurants",-111.9064691,33.4948322
55,AZ,"3102 E McDowell RdPhoenix, AZ 85008",business,Phoenix,true,,3.5,Red Devil,PEHJjxdw11TGFma9Zhz3ng,"Restaurants,Pizza,Italian",-112.015464,33.466124
4,AZ,"4635 E Cactus RoadPhoenix, AZ 85032",business,Phoenix,true,,4.0,Honeybaked Ham Company,6l3UwgKhvhUfxMolobepDg,"Food,Specialty Food,Meat Shops",-111.9822783,33.5991171
14,AZ,"8401 S Hardy DrTempe, AZ 85284",business,Tempe,true,,4.5,Tempe Sports Complex,0wcIW43ZFTeVFmRMvylZxQ,"Active Life,Dog Parks,Parks",-111.951338,33.339532
3,AZ,"731 E Union Hills DrivePhoenix, AZ 85024",business,Phoenix,true,,4.0,Firestone Complete Auto Care,NDEzqbWAKOxcZYYVJ0o7kQ,"Tires,Automotive",-112.065023,33.653763
3,AZ,"2644 E University DriveMesa, AZ 85213",business,Mesa,true,,4.0,Discount Tire,cEe7zcX3REFZsyCDmGqRqQ,"Tires,Automotive",-111.7736106,33.422955
6,AZ,"5215 W Willetta StreetPhoenix, AZ 85043",business,Phoenix,true,,3.5,Red Roof Inn,Avg7PU8_DBm0KfJ2t2lTzw,"Hotels & Travel,Event Planning & Services,Hotels",-112.1716413,33.4644854
5,AZ,"21027 N 67th AveGlendale, AZ 85308",business,Glendale,true,,4.0,The Legend At Arrowhead Golf Course,bMAjZwWjTXQhDvtJGEV2_Q,"Active Life,Golf",-112.20281,33.6759702
3,AZ,"875 N McQueen RdGilbert, AZ 85233",business,Gilbert,true,,2.5,AAMCO - Transmissions & Auto Repair,lFEhM9EdOoaz2XH--0txDw,"Auto Repair,Automotive",-111.823775,33.365308
6,AZ,"5040 N 15th AveSte 101 & 401Phoenix, AZ 85015",business,Phoenix,true,,2.5,Insight Imaging - Camelback,MbFxBwpqiXRWSvoTXt6Erg,"Doctors,Medical Centers,Health & Medical",-112.101726,33.508272
6,AZ,"5030 W McDowell Rd #50Phoenix, AZ 85035",business,Phoenix,true,,2.5,Best Wok Buffet,R9U8bZ84V-xPx3udCcU5jQ,"Buffets,Chinese,Restaurants",-112.167615,33.466759
3,AZ,"7509 N 12th StreetPhoenix, AZ 85020",business,Phoenix,true,,4.5,Arizona American Italian Club,Xhl9kV7_GtZdaVHJXlnucg,,-112.0562325,33.5461699
4,AZ,"503 E Florence BlvdCasa Grande, AZ 85122",business,Casa Grande,true,,4.5,Sommers Jewelers,ventMCD2COUEOXrRPF1EWQ,"Shopping,Jewelry",-111.7472691,32.8795324
6,AZ,"1807 S SunviewMesa, AZ 85206",business,Mesa,true,,3.5,East Valley YMCA,Pka4ncyteQ0nmq82AgPrYg,"Active Life,Gyms,Fitness & Instruction",-111.7063156,33.3827486
13,AZ,"5905 W Chandler BlvdChandler, AZ 85226",business,Chandler,true,,3.0,Wingstop,E1Pbi0RWfaeAaRXjBIX8Aw,"Chicken Wings,Restaurants",-111.9434616,33.3051209
11,AZ,"1473 N Dysart RdSte 103Avondale, AZ 85323",business,Avondale,false,,4.0,Fritzi's Heart & Soul BBQ,mTglPwCwp06cPmBE2nmgbw,"Barbeque,Restaurants",-112.340385,33.4537199
4,AZ,"34406 N 27th DrSte 100Phoenix, AZ 85085",business,Phoenix,true,,5.0,Sonoran Foothills Pet Clinic,jChJBT0MKKZeSk66HxZBdw,"Veterinarians,Pets",-112.117989,33.796232
3,AZ,"15440 N 35th AvePhoenix, AZ 85053",business,Phoenix,true,,3.0,Q's Coffee,oTNBCjEfGAGub9uENoMlqw,"Food,Coffee & Tea",-112.134029,33.626198
3,AZ,"8473 W Paradise LnPeoria, AZ 85382",business,Peoria,true,,3.5,Comfort Suites,-5IgAihccTd8_iENVgpd9A,"Hotels & Travel,Event Planning & Services,Hotels",-112.236722,33.6368363
3,AZ,"1235 N Dysart RdAvondale, AZ 85323",business,Avondale,true,,3.5,Wendy Jacks Hideaway,_BO7_ulfZdLbknZBc1Tj0Q,"Dive Bars,Bars,Nightlife",-112.340916,33.446702
3,AZ,"4530 E Gold Dust AvePhoenix, AZ 85028",business,Phoenix,true,,5.0,The Legacy Ballroom,nuD9PU8V0-eVoy6rvdStzA,"Event Planning & Services,Venues & Event Spaces",-111.983829,33.580029
11,AZ,"1116 S Dobson RdMesa, AZ 85202",business,Mesa,true,,4.0,Pho All Seasons,2W2AwR-5z_jQ0Ihg9A5cPg,"Vietnamese,Restaurants",-111.875578,33.394432
53,AZ,"777 E Thunderbird RdSte 107Phoenix, AZ 85022",business,Phoenix,false,,4.0,Market Bistro,Ch_2Ye0w4Q9l3VeVW7VNHA,"Pizza,Sandwiches,Restaurants",-112.063427,33.607105
12,AZ,"2050 N Alma School RdSte 7Chandler, AZ 85224",business,Chandler,true,,5.0,Video Paradise,F78kWIJw1PrfS4CbB3qk4g,"Videos & Video Game Rental,Books, Mags, Music & Video,Shopping,Adult",-111.8590672,33.3358872
3,AZ,"3914 E Chandler BoulevardPhoenix, AZ 85048",business,Phoenix,true,,2.5,Kfc,72pUqCkncwVVn65cIiX8aA,"Restaurants",-111.999568,33.305666
3,AZ,"4572-4642 N Goldwater BlvdScottsdale, AZ 85251",business,Scottsdale,true,,5.0,Pepper Palace,WYCOSLJ01bMUQXlBQlYSSw,"Food,Herbs & Spices,Specialty Food",-111.931327909323,33.5039929890522
5,AZ,"5960 W Bell RdGlendale, AZ 85308",business,Glendale,true,,4.0,Stein Mart,-fgp41smAIXPBzmWzpY1aQ,"Department Stores,Fashion,Shopping",-112.1879,33.6387572
73,AZ,"4225 E Camelback RdPhoenix, AZ 85019",business,Phoenix,true,,4.5,Carmel's Coffee & Bakery,BLgkoO4MKq00V2o9jOf5zw,"Food,Coffee & Tea",-111.9885861,33.5092093
3,AZ,"15768 N Pima RdScottsdale, AZ 85260",business,Scottsdale,true,,3.5,McDonald's,FaFR-cMtfRgKk7NCRcZmYQ,"Burgers,Fast Food,Restaurants",-111.892104556574,33.6291077242617
3,AZ,"227 E Baseline RdSte J7Tempe, AZ 85283",business,Tempe,false,,1.5,Fantasy Grill,usFRiWAy6rlqskSTPPxrwg,"American (Traditional),Restaurants",-111.936102,33.3782387
11,AZ,"1722 W Van Buren StPhoenix, AZ 85007",business,Phoenix,false,,3.0,The Willow House,dXYLjLRg_wrq5lbp3nkfuA,"Food,Coffee & Tea",-112.0967863,33.4517257
11,AZ,"913 N Dobson RdMesa, AZ 85201",business,Mesa,true,,4.0,International House of Pancakes,6QWmwSHjCPpaDz8NmiP6RA,"Bakeries,Food,Breakfast & Brunch,Restaurants",-111.8699401,33.4340333
3,AZ,"1520 W Warner RdGilbert, AZ 85233",business,Gilbert,true,,3.5,1st Round Draft,kotT1_DD7zsQXJndPtAl3Q,"Bars,Sports Bars,Nightlife",-111.8224713,33.3353204
45,AZ,"1628 E Southern AveSte 2Tempe, AZ 85282",business,Tempe,true,,3.5,Back East Bagels,-hQ8iZygzi0iiTFUkHgiEA,"Food,Bagels",-111.9127636,33.3929982
35,AZ,"690 S Mill AveTempe, AZ 85281",business,Tempe,false,,3.5,Kanpai Sushi & Bar,BL3SqCfSJuDTNDR9_b9NdQ,"Sushi Bars,Restaurants",-111.940495,33.423414
3,AZ,"4102 N 24th StSte 2Phoenix, AZ 85016",business,Phoenix,true,,4.5,Kids Dental Place,_tx3bW0cC2xjOfn9FqlsXg,"Pediatric Dentists,Health & Medical,Dentists,General Dentistry",-112.0302201,33.4949032
31,AZ,"710 W Elliot RdSte 101Tempe, AZ 85284",business,Tempe,true,,4.0,Donna's Bakery Cafe,lvM9OzZaZWo1gC8Mwcthjw,"Bakeries,Food,Caterers,Event Planning & Services,Restaurants,Sandwiches",-111.947591,33.349676
8,AZ,"13794 W Waddell RdSurprise, AZ 85379",business,Surprise,true,,4.0,Great Clips,pyU4pTX19Rkbb23CG_tA5Q,"Hair Salons,Beauty & Spas",-112.3560476,33.6093014
5,AZ,"22012 N 19th AvenuePhoenix, AZ 85027",business,Phoenix,true,,5.0,Phoenix Body Works,sSKPsZ1rhadPvBUSJw7BFQ,"Auto Repair,Automotive",-112.0998835,33.6858151
4,AZ,"2769 E Combs RdBldg BSan Tan Valley, AZ 85142",business,San Tan Valley,true,,5.0,NAPA AutoCare Center,7W5BJHSVeQYuCThwhlJE-w,"Auto Repair,Automotive,Oil Change Stations",-111.536071,33.21915
7,AZ,"5943 E McKellips RdC102Mesa, AZ 85215",business,Mesa,true,,3.0,Desert Peaks Pizza & Grille,jXLzmOjHQ7rV-zrX7myA9w,"Italian,Pizza,Restaurants",-111.699563,33.461211
4,AZ,"2730 E Baseline RdMesa, AZ 85204",business,Mesa,false,,2.5,Famous Sam's Restaurant & Sports Bar,pas-y6Ki4gcxKfq2UhJGeQ,"Bars,Restaurants,American (Traditional),Sports Bars,Nightlife",-111.772697,33.379574
7,AZ,"7014 E Camelback RdSte 600Scottsdale, AZ 85251",business,Scottsdale,true,,4.0,Starbucks Coffee,ynlTj5ZhlITO6jpIGBKSTg,"Food,Coffee & Tea",-111.9296765,33.5025941
4,AZ,"Tempe, AZ 85281",business,Tempe,true,,4.5,Psychic Intuitive,zqmCS5Qx25ELcNek0uc4zw,"Arts & Entertainment,Psychics & Astrologers",-111.9403254,33.4366655
6,AZ,"1635 E Camelback RoadPhoenix, AZ 85016",business,Phoenix,true,,4.0,McDonald's Restaurants,74NT13vpDleoNrkxQdEpsQ,"Restaurants",-112.04624,33.5087649
23,AZ,"2 E Jefferson StPhoenix, AZ 85004",business,Phoenix,true,,4.5,Hotel Palomar Phoenix Cityscape,ORiLSAAV4srZ_twFy1tWpw,"Hotels & Travel,Event Planning & Services,Hotels",-112.073781,33.4471735
15,AZ,"9918 W. Happy Valley RoadPeoria, AZ 85383",business,Peoria,true,,3.5,Paradise Bakery,94uwF6nBkIW_j51T1uJRHw,"Food",-112.2690587,33.7107927
6,AZ,"4044 S 16th StPhoenix, AZ 85040",business,Phoenix,true,,3.5,Susie's Mexican Cafe & Lunch,-d1I0dwtCg1IIjnI3DZ38Q,"Mexican,Restaurants",-112.0471014,33.4088426
3,AZ,"1610 E Van Buren StPhoenix, AZ 85006",business,Phoenix,true,,5.0,Consolidated Auto Sales,RJBjAOFApeZvezKuayGJHg,"Automotive,Car Dealers",-112.0477,33.4663
90,AZ,"130 E Washington StPhoenix, AZ 85004",business,Phoenix,true,,3.5,Bar Smith,7_7fxuG9ESAFmx-AiMsJHg,"Bars,American (New),Nightlife,Restaurants",-112.071756,33.448587
7,AZ,"2155 E University#104Tempe, AZ 85281",business,Tempe,true,,3.5,Rockzone Records,M5CkYfyDp-tqqbmVJ1ZHZQ,"Videos & Video Game Rental,Books, Mags, Music & Video,Arts & Entertainment,Shopping,Music & DVDs",-111.893092,33.421385
3,AZ,"1801 W. Van Buren StreetPhoenix, AZ 85007",business,Phoenix,true,,3.5,Capitol Sports Lounge,bmsS7NgF6uYFkmoUaJuh_g,"Bars,Sports Bars,Nightlife",-112.0983841,33.4511231
5,AZ,"21001 N Tatum BlvdPhoenix, AZ 85050",business,Phoenix,false,,3.0,The Bamboo Club,j0pznV0Lf0grFBQq-tL_qw,"Asian Fusion,Restaurants",-111.9746066,33.678615
9,AZ,"11949 N 144th DrSurprise, AZ 85379",business,Surprise,true,,5.0,Express Solar Protection,jOSnxb3RdIGJjc66ZUPrAQ,"Shades & Blinds,Home Services,Contractors",-112.371176,33.592624
7,AZ,"4550 E.Cactus RoadPhoenix, AZ 85032",business,Phoenix,true,,4.0,The Body Shop,0QFxzJAd_6SQ55LSTc_v4g,"Shopping,Cosmetics & Beauty Supply,Beauty & Spas",-111.9812072,33.5990432
42,AZ,"4041 E Thomas RdSte 124Phoenix, AZ 85018",business,Phoenix,true,,4.5,Two Hippies Gnarly Burger Joint,tfVKzEDu8XYyP8KO1dsNvQ,"Burgers,American (Traditional),Restaurants",-111.994993686676,33.4797420689751
3,AZ,"SanTan Village Mall2268 E Williams Field Rd, Bldg 7, Ste 108Gilbert, AZ 85295",business,Gilbert,true,,4.5,Kea Lani Shave Ice,bFYSlmpgG2z7v0AvRbqmlA,"Food,Shaved Ice",-111.714134216309,33.320774761945
46,AZ,"5539 N 7th StPhoenix, AZ 85014",business,Phoenix,true,,3.5,Karsh's Bakery,vaqmESluryt5i4Wbkb6KRA,"Bakeries,Food",-112.064846,33.5175821
6,AZ,"9788 W Northern AvePeoria, AZ 85345",business,Peoria,true,,3.5,WineStyles,aqoRViIivCPW4uOlyBvuWQ,"Food,Beer, Wine & Spirits,Bars,Nightlife,Wine Bars",-112.2707018,33.5515304
8,AZ,"5031 N 44th StPhoenix, AZ 85018",business,Phoenix,true,,2.5,Streets of New York,nytd8aC5Y9et_iMCuas-vg,"Pizza,Restaurants",-111.9866292,33.5101474
15,AZ,"7119 E Shea BlvdScottsdale, AZ 85254",business,Scottsdale,true,,4.0,Rosati's Pizza,3ewMJEnQmtmMYp9hyT690w,"Pizza,Restaurants",-111.927268,33.581154
3,AZ,"2760 W Chandler BlvdChandler, AZ 85224",business,Chandler,true,,2.5,Kfc,ApN_f85W091Ufxq4_qYUzw,,-111.88983,33.306096
29,AZ,"21001 N Tatum BlvdSte 36-1160Phoenix, AZ 85050",business,Phoenix,true,,4.0,Islands Restaurant,e0vubCKi8KD8zC2C6FdbuQ,"Bars,American (Traditional),Burgers,Nightlife,Sports Bars,Restaurants",-111.9746066,33.678615
5,AZ,"3210 W Bell RdSte 100Phoenix, AZ 85053",business,Phoenix,true,,3.0,Subway,-xBv8p9jzOkMyGlY07FMTA,"Fast Food,Sandwiches,Restaurants",-112.1288507,33.6401699
5,AZ,"4505 E Cactus RdPhoenix, AZ 85032",business,Phoenix,true,,4.0,Jersey Mike's Subs,ZNJCdBQ4YO8s8mGanIz11g,"American (Traditional),Sandwiches,Restaurants",-111.984412,33.599291
12,AZ,"3702 N 7th StPhoenix, AZ 85014",business,Phoenix,true,,2.5,Cruisin' 7th,hKB8OTUVIYLlDVWqFg8lnw,"Bars,Gay Bars,Nightlife",-112.0652545,33.4904928
6,AZ,"3020 S Gilbert RdChandler, AZ 85286",business,Chandler,true,,2.0,1 Obi Nail Spa,Kt6ZACjzxa7RbAWg9uOccA,"Beauty & Spas,Nail Salons",-111.791267,33.2623109
5,AZ,"17015 N 7th StPhoenix, AZ 85073",business,Phoenix,true,,2.0,Cold Stone Creamery,OB18XxKlmvW_0VXYHacvbg,"Food,Ice Cream & Frozen Yogurt",-112.065001,33.640714
3,AZ,"Glendale Ave and 59th DrGlendale, AZ 85311",business,Glendale,true,,4.0,Truffle Trolley,j_MTYLfepzkYqdqHsfYwMg,"Food,Desserts,Specialty Food,Chocolatiers & Shops",-112.187677,33.5385594
7,AZ,"8999 E Via LindaScottsdale, AZ 85258",business,Scottsdale,true,,2.5,Arizona Auto Wash,xQJt_caQXk6rW1ou9_mKJg,"Car Wash,Automotive",-111.8872046,33.5686041
13,AZ,"2596 E Camelback Rd Ste 201Phoenix, AZ 85016",business,Phoenix,false,,2.5,The Bamboo Club,yLfYR-PvIzAv9DnEH68Rgw,"Restaurants",-112.0252066,33.5096147
8,AZ,"1720 S Power RdMesa, AZ 85206",business,Mesa,false,,3.5,T.G.I. Friday's,09nlgfIqh29b_zVXPdmySg,"American (Traditional),Restaurants",-111.68573,33.3846
7,AZ,"1825 W Chandler BlvdSte 9Chandler, AZ 85224",business,Chandler,true,,4.0,Flower Nails,4gLKIXk0GhWFjnOm0ZIthA,"Beauty & Spas,Nail Salons",-111.873637,33.304492
6,AZ,"Phoenix, AZ",business,Phoenix,true,,5.0,Ding Doctor AZ,-ykt2ZJdTWVkset3C27_LA,"Automotive,Body Shops",-112.0740373,33.4483771
115,AZ,"4991 S Alma School RdSte 101Chandler, AZ 85248",business,Chandler,true,,4.0,Cork Restaurant,iV7D7fHKb-bF9fCL_bEMtA,"American (New),Restaurants",-111.87918,33.2475
4,AZ,"3746 E Indian School RdPhoenix, AZ 85018",business,Phoenix,true,,4.5,Apartment Finders,IDdkgKX6Oj03M-tQl5z4zw,"Home Services,Real Estate,Apartments",-112.0002185,33.4955568
8,AZ,"1820 N 75th AveSte 104Phoenix, AZ 85035",business,Phoenix,true,,4.5,UR Nails & Spa,YdGBzb7rTHlZXmCB_BBiUw,"Day Spas,Beauty & Spas,Nail Salons",-112.221145,33.468226
7,AZ,"11 W BostonSte 6Chandler, AZ 85225",business,Chandler,true,,3.0,AZ Laser Hair Removal and Skin Care Clinic,fJ46ok6poCuLGT1O2M3xBA,"Skin Care,Beauty & Spas,Hair Removal,Laser Hair Removal",-111.841582,33.301668
8,AZ,"7001 N Scottsdale RdSte 100Scottsdale, AZ 85253",business,Scottsdale,true,,4.0,Jamba Juice,leg0kbfxBVksdt7qf5gXPg,"Food,Juice Bars & Smoothies",-111.9207931,33.5392574
3,AZ,"719 N 27th AvenuePhoenix, AZ 85009",business,Phoenix,true,,4.0,Greenwood/Memory Lawn Mortuary & Cemetery,AFD0Gl5mqxGnzVYzyMamoQ,"Local Services,Funeral Services & Cemeteries",-112.1173964,33.4558941
3,AZ,"4910 E Chandler BlvdSte 120Phoenix, AZ 85048",business,Phoenix,true,,1.5,Southwest Dental Group,sTq5I-5lDkMqi89e26I7JA,"Health & Medical,Dentists,General Dentistry",-111.977559,33.306638
6,AZ,"505 E Camelback RdPhoenix, AZ 85012",business,Phoenix,true,,5.0,Vitality Health & Fitness,lquFtAcCRSpNYAN1qlxWhA,"Active Life,Fitness & Instruction",-112.0667291,33.5092351
3,AZ,"9082 W Glendale AveGlendale, AZ 85305",business,Glendale,true,,3.5,Wells Fargo Bank,mKIbMAm-dVPlfMxA17I-ZA,"Banks & Credit Unions,Financial Services",-112.254472,33.537796
3,AZ,"10130 N 90th StreetScottsdale, AZ 85258",business,Scottsdale,true,,4.5,Taco Bell,F6dJ7kUEZ5AbvJ0aCL58EA,"Fast Food,Tex-Mex,Restaurants",-111.886722,33.578324
4,AZ,"1239 W Guadalupe RdMesa, AZ 85202",business,Mesa,true,,3.5,Firestone Tire & Service Centers,8SlI_CYByLG23erfzobK2Q,"Tires,Automotive",-111.86064,33.363812
9,AZ,"1507 N Litchfield RdSte 102Goodyear, AZ 85395",business,Goodyear,true,,3.5,Five Guys Burgers and Fries,8SvCSiGwtaGL2Z78tRSSlQ,"Burgers,Restaurants",-112.357731073001,33.463014021748
5,AZ,"420 S. Mill Ave#106Tempe, AZ 85281",business,Tempe,true,,1.0,Boba Deli,Z4YXlAavaSKyFPCxEuEqpg,"Food,Coffee & Tea",-111.94047,33.425711
4,AZ,"9925 E Baseline RdMesa, AZ 85209",business,Mesa,true,,4.0,Bashas',cEkDx1wSMXgIPmRM90gSBg,"Food,Grocery",-111.619399,33.377396
6,AZ,"3136 E Indian School RdSte 300Phoenix, AZ 85016",business,Phoenix,true,,5.0,IMX Pilates Studio,jSeA4FlBBU_i6M7Xr9HFZQ,"Active Life,Pilates,Fitness & Instruction",-112.0138632,33.4952268
9,AZ,"2501 E Camelback RdPhoenix, AZ 85016",business,Phoenix,false,,3.0,7th Heaven Eatery,RDX_MLThtKVPb22TvJh9rQ,"American (New),Restaurants",-112.0273984,33.5093706
3,AZ,"L'Mage Studios3459 E Baseline Rd, Ste 15Gilbert, AZ 85224",business,Gilbert,true,,4.5,Beauty Secrets,8M-kD2tuE0-k6uEr_gdW9w,"Skin Care,Day Spas,Eyelash Service,Beauty & Spas",-111.756744,33.378231
3,AZ,"2510 N 75th AvePhoenix, AZ 85035",business,Phoenix,true,,4.5,Big O Tire Stores,bLk3tgJHryMAIQVcT-tXcQ,"Tires,Automotive",-112.2209215,33.475059
26,AZ,"200 W Washington StPhoenix, AZ 85003",business,Phoenix,true,,5.0,Orpheum Theatre,NonAmwnYs__eQGlzRYIBVg,"Arts & Entertainment,Performing Arts",-112.076727,33.448474
4,AZ,"4747 E Bell RdPhoenix, AZ 85032",business,Phoenix,false,,4.5,Orange Leaf Frozen Yogurt,1CwRtFemRPSZuoOlEGpqIw,"Food,Ice Cream & Frozen Yogurt",-111.979435,33.638907
6,AZ,"1946 S Dobson RdSte 1Mesa, AZ 85202",business,Mesa,true,,3.5,SmartScrubs,jCt_p9sLgNOMJy5_0uo1HQ,"Women's Clothing,Men's Clothing,Fashion,Shopping",-111.8779993,33.3788919
9,AZ,"10970 W Pennsula RdMorristown, AZ 85342",business,Morristown,true,,4.0,Scorpion Bay Marina,sCQ6qgzt4RnRnYXDgq50Uw,"Active Life,Boating",-112.2802734375,33.8694178318251
11,AZ,"1245 W Elliot RdSte 101Tempe, AZ 85284",business,Tempe,true,,2.5,Kyoto Bowl,ucCu3940jS0u_-vT6f8MVQ,"Japanese,Restaurants",-111.9579887,33.3481086
7,AZ,"7425 S Kyrene RdTempe, AZ 85283",business,Tempe,true,,2.0,Francis & Sons Car Wash,fdhydw4SV3rSjq06IL9LVA,"Car Wash,Automotive,Auto Detailing,Auto Glass Services",-111.945593,33.351368
4,AZ,"8573 E San Alberto DrScottsdale, AZ 85258",business,Scottsdale,true,,4.5,Papago Buttes Pediatric Center,9WYW_w-_CqvuCLClxFFaig,"Doctors,Health & Medical,Pediatricians",-111.8965766,33.555672
4,AZ,"4140 E Thomas RdPhoenix, AZ 85018",business,Phoenix,true,,3.5,Dairy Queen,pkUj-lZb5ZEzLBw87-pOew,"Food,Ice Cream & Frozen Yogurt",-111.9920213,33.4805874
7,AZ,"8662 E Shea BlvdScottsdale, AZ 85260",business,Scottsdale,true,,3.0,Stein Mart,HGi_oRlYEnKhSCvrV13XeQ,"Department Stores,Fashion,Shopping",-111.894088983536,33.5848792818285
16,AZ,"2760 E Baseline RdPhoenix, AZ 85042",business,Phoenix,true,,4.5,Summers Fruit Barn,1xoySA9Lzh3lwJeWJsq2Jg,"Food,Specialty Food,Fruits & Veggies",-112.0220629,33.3781775
4,AZ,"420 E Bell RoadSuite 7Phoenix, AZ 85022",business,Phoenix,true,,5.0,Cool Cuts 4 Kids,o8Olw8RjgziJh4vPaFlqNQ,,-112.0677484,33.6417151
9,AZ,"161 N Centennial WayMesa, AZ 85201",business,Mesa,false,,3.5,Sluggo's Sports Grill,zbPIIrWgw25kqAFkdBKxOA,"Bars,Sports Bars,Nightlife",-111.828174,33.419082
48,AZ,"3213 N Hayden RdScottsdale, AZ 85251",business,Scottsdale,true,,4.5,Little Chicago Pizza,PJEJS5rNMRrIBVQDuU9qoA,"Italian,Pizza,Restaurants",-111.9089192,33.4861506
34,AZ,"7001 N Scottsdale RdScottsdale, AZ 85253",business,Scottsdale,true,,5.0,ShinBay,8HheTzFpxkOlfFxJy-sIMw,"Seafood,Japanese,Restaurants",-111.924451589584,33.5394005033294
3,AZ,"8987 W Olive AvenuePeoria, AZ 85345",business,Peoria,true,,2.5,Ramiros Mexican Food,GZ9Bzur_XJGGu_oD5BOkOw,"Mexican,Restaurants",-112.2526443,33.5663188
21,AZ,"3131 E Greenway RdPhoenix, AZ 85032",business,Phoenix,false,,4.0,Fresh & Easy Neighborhood Market,RwlkbvZXQTpCRAR9PGJ1eQ,"Food,Grocery",-112.014389,33.625497
4,AZ,"1313 North Litchfield RoadGoodyear, AZ 85338",business,Goodyear,true,,4.0,Holiday Inn Express Hotel Phoenix-I-10 West/Goodyear,EoOn-YYiZ3pJCzB26fCSGg,"Hotels & Travel,Event Planning & Services,Venues & Event Spaces,Hotels",-112.3579588,33.4590034
10,AZ,"2051 W Warner RdSte 7Chandler, AZ 85224",business,Chandler,false,,2.5,Curry House,JXQBl4aCf5-dQhcg_5LwCg,"Pakistani,Indian,Restaurants",-111.8767,33.3223
13,AZ,"4836 E. Chandler BlvdPhoenix, AZ 85048",business,Phoenix,true,,3.0,LA Fitness,Lui51rpFfyVVOmN8WcB5AQ,"Active Life,Gyms,Trainers,Fitness & Instruction",-111.9778222,33.3055423
3,AZ,"1000 N College AveTempe, AZ 85281",business,Tempe,true,,2.5,Papago Park,rz1k1xr5G9Flm0QqzWmxBA,"Active Life,Hiking,Parks",-111.930843,33.439484
4,AZ,"5814 W Olive AvenueGlendale, AZ 85302",business,Glendale,true,,5.0,Lemy Nail & Spa,v06Y2xsxG7YclH0P1m5uDg,"Beauty & Spas,Nail Salons",-112.1841886,33.5675058
22,AZ,"4225 E Camelback RdPhoenix, AZ 85018",business,Phoenix,false,,4.0,Chestnut Lane,JW6fDZOuUKtJyZGeldh0xA,"American (Traditional),Sandwiches,Restaurants",-111.9885861,33.5092093
5,AZ,"5202 N 7th StPhoenix, AZ 85014",business,Phoenix,true,,4.0,Embellish Home,_C4LYux9IHgTr0ghYbKVgA,"Shopping,Home Decor,Interior Design,Home & Garden,Home Services,Furniture Stores",-112.0651275,33.5131565
5,AZ,"4440 N 36th StPhoenix, AZ 85018",business,Phoenix,true,,4.0,Endurance Rehabilitation,RsF4CnzW5GFcbWuPWxe-2w,"Active Life,Health & Medical,Physical Therapy,Trainers,Fitness & Instruction",-112.004324,33.501473
6,AZ,"1001 E Camelback RdPhoenix, AZ 85014",business,Phoenix,false,,4.5,Michael Todd's Estate Treasures,E_KO4AccRjdKI94vzc-TcA,"Shopping,Antiques",-112.060439,33.50895
6,AZ,"828 N 2nd StPhoenix, AZ 85004",business,Phoenix,true,,4.5,8th Day Coffee & Culture,bDtXbXItjJSZ6oo3SnWKhw,"Food,Coffee & Tea",-112.0712682,33.4572489
5,AZ,"21044 N John Wayne ParkwayMaricopa, AZ 85239",business,Maricopa,true,,3.0,Bashas,DENQD7OTKne29w4KCSoQ1g,"Food,Grocery",-112.04232,32.97846
7,AZ,"9375 E Bell RdScottsdale, AZ 85260",business,Scottsdale,true,,4.0,Mountainside Fitness,jXmrfhAx6NIPmjuMWDj4dw,"Active Life,Gyms,Trainers,Fitness & Instruction",-111.881719,33.639241
3,AZ,"2723 W Sweetwater AvePhoenix, AZ 85029",business,Phoenix,true,,5.0,National Automotive Repair,zQsnAX9tBsnUgcNhBWClag,"Auto Repair,Automotive,Oil Change Stations",-112.1175001,33.6034949
